Date,Close
2022-01-03,126.0
2022-01-04,132.89999389648438
2022-01-05,132.0
2022-01-06,130.89999389648438
2022-01-07,131.35000610351562
2022-01-10,131.85000610351562
2022-01-11,132.3000030517578
2022-01-12,133.85000610351562
2022-01-13,134.9499969482422
2022-01-14,135.35000610351562
2022-01-17,136.60000610351562
2022-01-18,135.0
2022-01-19,134.8000030517578
2022-01-20,134.89999389648438
2022-01-21,134.10000610351562
2022-01-24,132.60000610351562
2022-01-25,135.3000030517578
2022-01-27,135.0
2022-01-28,140.14999389648438
2022-01-31,142.0500030517578
2022-02-01,141.14999389648438
2022-02-02,141.14999389648438
2022-02-03,136.64999389648438
2022-02-04,134.1999969482422
2022-02-07,135.14999389648438
2022-02-08,135.0
2022-02-09,135.0500030517578
2022-02-10,136.4499969482422
2022-02-11,137.14999389648438
2022-02-14,132.5
2022-02-15,135.35000610351562
2022-02-16,133.1999969482422
2022-02-17,132.75
2022-02-18,132.35000610351562
2022-02-21,131.9499969482422
2022-02-22,132.10000610351562
2022-02-23,130.1999969482422
2022-02-24,124.4000015258789
2022-02-25,130.35000610351562
2022-02-28,133.5
2022-03-02,130.9499969482422
2022-03-03,132.10000610351562
2022-03-04,130.1999969482422
2022-03-07,130.0500030517578
2022-03-08,133.75
2022-03-09,131.5
2022-03-10,132.9499969482422
2022-03-11,131.9499969482422
2022-03-14,132.14999389648438
2022-03-15,131.0500030517578
2022-03-16,132.75
2022-03-17,132.89999389648438
2022-03-21,132.89999389648438
2022-03-22,132.85000610351562
2022-03-23,133.4499969482422
2022-03-24,135.39999389648438
2022-03-25,134.75
2022-03-28,134.8000030517578
2022-03-29,134.35000610351562
2022-03-30,135.3000030517578
2022-03-31,135.0
2022-04-01,142.9499969482422
2022-04-04,144.3000030517578
2022-04-05,149.10000610351562
2022-04-06,153.0
2022-04-07,153.5
2022-04-08,152.0500030517578
2022-04-11,153.10000610351562
2022-04-12,152.60000610351562
2022-04-13,153.9499969482422
2022-04-18,163.1999969482422
2022-04-19,160.64999389648438
2022-04-20,160.5
2022-04-21,162.6999969482422
2022-04-22,160.4499969482422
2022-04-25,156.10000610351562
2022-04-26,157.0
2022-04-27,155.64999389648438
2022-04-28,159.6999969482422
2022-04-29,156.1999969482422
2022-05-02,157.5
2022-05-04,158.64999389648438
2022-05-05,158.39999389648438
2022-05-06,159.0
2022-05-09,159.0
2022-05-10,155.4499969482422
2022-05-11,152.5500030517578
2022-05-12,148.5500030517578
2022-05-13,144.14999389648438
2022-05-16,148.25
2022-05-17,150.5
2022-05-18,148.5
2022-05-19,148.0
2022-05-20,149.60000610351562
2022-05-23,150.14999389648438
2022-05-24,146.89999389648438
2022-05-25,152.64999389648438
2022-05-26,154.14999389648438
2022-05-27,150.4499969482422
2022-05-30,150.89999389648438
2022-05-31,156.0
2022-06-01,156.8000030517578
2022-06-02,159.0500030517578
2022-06-03,155.0
2022-06-06,155.1999969482422
2022-06-07,157.25
2022-06-08,157.0500030517578
2022-06-09,155.14999389648438
2022-06-10,155.25
2022-06-13,148.89999389648438
2022-06-14,151.39999389648438
2022-06-15,148.14999389648438
2022-06-16,142.9499969482422
2022-06-17,140.4499969482422
2022-06-20,137.25
2022-06-21,139.9499969482422
2022-06-22,137.64999389648438
2022-06-23,136.5
2022-06-24,136.60000610351562
2022-06-27,138.5
2022-06-28,138.60000610351562
2022-06-29,141.75
2022-06-30,142.89999389648438
2022-07-01,140.64999389648438
2022-07-04,141.39999389648438
2022-07-05,140.85000610351562
2022-07-06,138.9499969482422
2022-07-07,140.4499969482422
2022-07-08,143.6999969482422
2022-07-11,144.8000030517578
2022-07-12,147.10000610351562
2022-07-13,148.60000610351562
2022-07-14,148.3000030517578
2022-07-15,149.75
2022-07-18,149.8000030517578
2022-07-19,150.75
2022-07-20,150.5500030517578
2022-07-21,150.85000610351562
2022-07-22,148.9499969482422
2022-07-25,150.10000610351562
2022-07-26,150.0
2022-07-27,149.6999969482422
2022-07-28,150.35000610351562
2022-07-29,152.9499969482422
2022-08-01,156.5
2022-08-02,159.5500030517578
2022-08-03,159.64999389648438
2022-08-04,154.6999969482422
2022-08-05,155.60000610351562
2022-08-08,159.39999389648438
2022-08-10,155.75
2022-08-11,153.64999389648438
2022-08-12,158.5
2022-08-16,158.75
2022-08-17,161.4499969482422
2022-08-18,160.8000030517578
2022-08-19,157.75
2022-08-22,156.5
2022-08-23,158.64999389648438
2022-08-24,160.8000030517578
2022-08-25,158.89999389648438
2022-08-26,163.39999389648438
2022-08-29,160.9499969482422
2022-08-30,164.0
2022-09-01,160.6999969482422
2022-09-02,161.8000030517578
2022-09-05,164.5
2022-09-06,168.4499969482422
