Date,Close
2022-01-03,696.3499755859375
2022-01-04,709.1500244140625
2022-01-05,726.9000244140625
2022-01-06,730.2999877929688
2022-01-07,730.5999755859375
2022-01-10,742.7999877929688
2022-01-11,743.25
2022-01-12,746.8499755859375
2022-01-13,740.7000122070312
2022-01-14,721.7000122070312
2022-01-17,712.6500244140625
2022-01-18,725.2000122070312
2022-01-19,729.5999755859375
2022-01-20,728.9000244140625
2022-01-21,712.5
2022-01-24,704.5999755859375
2022-01-25,752.2000122070312
2022-01-27,773.8499755859375
2022-01-28,764.7000122070312
2022-01-31,773.0499877929688
2022-02-01,781.9000244140625
2022-02-02,804.0999755859375
2022-02-03,799.5499877929688
2022-02-04,798.5499877929688
2022-02-07,789.5999755859375
2022-02-08,798.5499877929688
2022-02-09,803.8499755859375
2022-02-10,809.7999877929688
2022-02-11,803.7999877929688
2022-02-14,773.3499755859375
2022-02-15,796.9500122070312
2022-02-16,797.0499877929688
2022-02-17,782.7999877929688
2022-02-18,787.4000244140625
2022-02-21,788.8499755859375
2022-02-22,779.1500244140625
2022-02-23,777.2000122070312
2022-02-24,730.2999877929688
2022-02-25,758.0499877929688
2022-02-28,742.4000244140625
2022-03-02,750.25
2022-03-03,737.6500244140625
2022-03-04,715.0
2022-03-07,667.5499877929688
2022-03-08,670.4000244140625
2022-03-09,674.2000122070312
2022-03-10,694.9500122070312
2022-03-11,690.8499755859375
2022-03-14,710.0499877929688
2022-03-15,698.1500244140625
2022-03-16,723.8499755859375
2022-03-17,739.25
2022-03-21,725.9000244140625
2022-03-22,731.4000244140625
2022-03-23,726.75
2022-03-24,722.25
2022-03-25,721.25
2022-03-28,736.0
2022-03-29,737.7999877929688
2022-03-30,750.4500122070312
2022-03-31,761.1500244140625
2022-04-01,774.5499877929688
2022-04-04,784.0999755859375
2022-04-05,783.0999755859375
2022-04-06,773.7000122070312
2022-04-07,792.0999755859375
2022-04-08,794.9000244140625
2022-04-11,786.0499877929688
2022-04-12,798.4500122070312
2022-04-13,793.0499877929688
