Date,Close
2022-01-03,497.6000061035156
2022-01-04,489.6000061035156
2022-01-05,489.75
2022-01-06,488.8500061035156
2022-01-07,490.6000061035156
2022-01-10,503.70001220703125
2022-01-11,501.29998779296875
2022-01-12,507.25
2022-01-13,511.95001220703125
2022-01-14,509.8999938964844
2022-01-17,525.0
2022-01-18,510.79998779296875
2022-01-19,520.8499755859375
2022-01-20,515.7000122070312
2022-01-21,501.8500061035156
2022-01-24,478.45001220703125
2022-01-25,490.54998779296875
2022-01-27,494.3999938964844
2022-01-28,497.29998779296875
2022-01-31,517.75
2022-02-01,504.29998779296875
2022-02-02,506.3999938964844
2022-02-03,504.5
2022-02-04,500.6000061035156
2022-02-07,494.6000061035156
2022-02-08,492.75
2022-02-09,501.25
2022-02-10,507.45001220703125
2022-02-11,498.8500061035156
2022-02-14,471.45001220703125
2022-02-15,504.0
2022-02-16,498.45001220703125
2022-02-17,499.95001220703125
2022-02-18,493.1499938964844
2022-02-21,494.45001220703125
2022-02-22,478.25
2022-02-23,477.0
2022-02-24,427.95001220703125
2022-02-25,459.75
2022-02-28,454.04998779296875
2022-03-02,447.6000061035156
2022-03-03,437.1000061035156
2022-03-04,417.25
2022-03-07,394.0
2022-03-08,391.75
2022-03-09,405.8999938964844
2022-03-10,419.6000061035156
2022-03-11,418.1499938964844
2022-03-14,411.70001220703125
2022-03-15,413.6499938964844
2022-03-16,424.8999938964844
2022-03-17,433.79998779296875
2022-03-21,427.95001220703125
2022-03-22,440.3500061035156
2022-03-23,435.79998779296875
2022-03-24,433.20001220703125
2022-03-25,432.1000061035156
2022-03-28,432.70001220703125
2022-03-29,433.70001220703125
2022-03-30,435.6499938964844
2022-03-31,433.75
2022-04-01,441.1499938964844
2022-04-04,446.75
2022-04-05,458.04998779296875
2022-04-06,456.1499938964844
2022-04-07,449.5
2022-04-08,452.04998779296875
2022-04-11,452.04998779296875
2022-04-12,438.29998779296875
2022-04-13,431.04998779296875
2022-04-18,433.79998779296875
2022-04-19,424.95001220703125
2022-04-20,440.54998779296875
2022-04-21,448.04998779296875
2022-04-22,438.8500061035156
2022-04-25,425.1499938964844
2022-04-26,434.8999938964844
2022-04-27,430.25
2022-04-28,436.04998779296875
2022-04-29,437.6000061035156
2022-05-02,432.8500061035156
2022-05-04,423.5
2022-05-05,426.29998779296875
2022-05-06,408.54998779296875
2022-05-09,403.95001220703125
2022-05-10,391.75
2022-05-11,388.1499938964844
2022-05-12,372.29998779296875
2022-05-13,404.29998779296875
2022-05-16,405.3500061035156
2022-05-17,424.1499938964844
2022-05-18,415.1499938964844
2022-05-19,398.6499938964844
2022-05-20,418.0
2022-05-23,421.45001220703125
2022-05-24,425.75
2022-05-25,417.0
2022-05-26,420.6499938964844
2022-05-27,429.6000061035156
2022-05-30,442.3999938964844
2022-05-31,443.54998779296875
2022-06-01,444.6000061035156
2022-06-02,439.1499938964844
2022-06-03,431.8999938964844
2022-06-06,432.3500061035156
2022-06-07,435.8500061035156
2022-06-08,435.6499938964844
2022-06-09,428.5
2022-06-10,428.04998779296875
2022-06-13,406.70001220703125
2022-06-14,405.1499938964844
2022-06-15,414.1000061035156
2022-06-16,392.95001220703125
2022-06-17,388.95001220703125
2022-06-20,382.70001220703125
2022-06-21,397.6000061035156
2022-06-22,393.1000061035156
2022-06-23,407.20001220703125
2022-06-24,409.29998779296875
2022-06-27,414.5
2022-06-28,417.1000061035156
2022-06-29,416.95001220703125
2022-06-30,411.79998779296875
2022-07-01,412.70001220703125
2022-07-04,408.45001220703125
2022-07-05,412.0
2022-07-06,416.3500061035156
2022-07-07,430.8500061035156
2022-07-08,441.54998779296875
2022-07-11,437.04998779296875
2022-07-12,430.54998779296875
2022-07-13,427.1000061035156
2022-07-14,428.04998779296875
2022-07-15,440.20001220703125
2022-07-18,450.8999938964844
2022-07-19,449.04998779296875
2022-07-20,453.45001220703125
2022-07-21,454.8500061035156
2022-07-22,454.8999938964844
2022-07-25,449.54998779296875
2022-07-26,441.1499938964844
2022-07-27,444.04998779296875
2022-07-28,442.25
2022-07-29,449.6000061035156
2022-08-01,479.20001220703125
2022-08-02,476.25
2022-08-03,467.79998779296875
2022-08-04,468.8999938964844
2022-08-05,465.25
2022-08-08,468.25
2022-08-10,475.54998779296875
2022-08-11,476.6499938964844
2022-08-12,477.54998779296875
2022-08-16,489.8500061035156
2022-08-17,485.3999938964844
2022-08-18,484.79998779296875
2022-08-19,471.0
2022-08-22,454.6000061035156
2022-08-23,460.45001220703125
2022-08-24,463.20001220703125
2022-08-25,459.20001220703125
2022-08-26,465.04998779296875
2022-08-29,453.3500061035156
2022-08-30,471.1000061035156
2022-09-01,466.8999938964844
2022-09-02,461.75
2022-09-05,459.0
2022-09-06,457.75
2022-09-07,445.8500061035156
2022-09-08,442.20001220703125
2022-09-09,445.8999938964844
2022-09-12,451.0
2022-09-13,456.79998779296875
2022-09-14,450.20001220703125
2022-09-15,447.25
2022-09-16,432.5
2022-09-19,425.45001220703125
2022-09-20,434.25
2022-09-21,427.6499938964844
2022-09-22,432.20001220703125
2022-09-23,423.1000061035156
2022-09-26,397.5
2022-09-27,398.79998779296875
2022-09-28,399.1000061035156
2022-09-29,402.25
2022-09-30,404.6000061035156
2022-10-03,397.6499938964844
2022-10-04,407.8999938964844
2022-10-06,414.1000061035156
2022-10-07,412.1499938964844
2022-10-10,395.95001220703125
2022-10-11,393.3500061035156
2022-10-12,396.54998779296875
2022-10-13,399.0
2022-10-14,396.25
2022-10-17,396.1000061035156
2022-10-18,404.25
2022-10-19,399.04998779296875
2022-10-20,398.1000061035156
2022-10-21,398.04998779296875
2022-10-24,401.6000061035156
2022-10-25,404.54998779296875
2022-10-27,407.70001220703125
2022-10-28,409.8999938964844
2022-10-31,412.75
2022-11-01,421.3500061035156
2022-11-02,422.1499938964844
2022-11-03,416.25
2022-11-04,425.3500061035156
2022-11-07,435.0
2022-11-09,433.1499938964844
2022-11-10,412.20001220703125
2022-11-11,423.5
2022-11-14,433.70001220703125
2022-11-15,437.1499938964844
2022-11-16,431.54998779296875
2022-11-17,423.1499938964844
2022-11-18,423.79998779296875
2022-11-21,421.1000061035156
2022-11-22,424.70001220703125
2022-11-23,424.04998779296875
2022-11-24,423.3999938964844
2022-11-25,433.20001220703125
2022-11-28,433.25
2022-11-29,433.1499938964844
2022-11-30,439.3999938964844
2022-12-01,438.25
2022-12-02,435.3999938964844
2022-12-05,428.75
2022-12-06,427.1000061035156
2022-12-07,420.1000061035156
2022-12-08,417.20001220703125
2022-12-09,413.29998779296875
2022-12-12,414.1499938964844
2022-12-13,418.5
2022-12-14,417.8999938964844
2022-12-15,416.70001220703125
2022-12-16,421.6000061035156
2022-12-19,418.0
2022-12-20,410.5
2022-12-21,402.6000061035156
2022-12-22,394.45001220703125
2022-12-23,378.3500061035156
2022-12-26,384.79998779296875
2022-12-27,394.1499938964844
2022-12-28,391.29998779296875
2022-12-29,385.8999938964844
2022-12-30,387.95001220703125
2023-01-02,394.79998779296875
2023-01-03,393.8999938964844
2023-01-04,385.6000061035156
2023-01-05,386.8999938964844
2023-01-06,382.0
2023-01-09,389.45001220703125
2023-01-10,412.8999938964844
2023-01-11,418.20001220703125
2023-01-12,412.25
2023-01-13,411.5
2023-01-16,413.0
2023-01-17,415.29998779296875
2023-01-18,408.3999938964844
2023-01-19,400.75
2023-01-20,403.1499938964844
2023-01-23,408.3999938964844
2023-01-24,422.1499938964844
2023-01-25,419.04998779296875
2023-01-27,445.6000061035156
2023-01-30,443.6499938964844
2023-01-31,452.1000061035156
2023-02-01,446.6499938964844
2023-02-02,444.79998779296875
2023-02-03,445.45001220703125
2023-02-06,442.0
2023-02-07,435.45001220703125
2023-02-08,440.1000061035156
2023-02-09,436.75
2023-02-10,445.8500061035156
2023-02-13,441.04998779296875
2023-02-14,440.54998779296875
2023-02-15,444.1499938964844
2023-02-16,441.6000061035156
2023-02-17,439.8999938964844
2023-02-20,443.0
2023-02-21,436.5
2023-02-22,429.45001220703125
2023-02-23,433.20001220703125
2023-02-24,427.75
2023-02-27,417.95001220703125
2023-02-28,420.70001220703125
2023-03-01,426.0
2023-03-02,420.45001220703125
2023-03-03,428.0
2023-03-06,440.1000061035156
2023-03-08,439.29998779296875
2023-03-09,432.20001220703125
2023-03-10,435.8500061035156
2023-03-13,422.3999938964844
2023-03-14,416.6499938964844
2023-03-15,411.3500061035156
2023-03-16,415.70001220703125
2023-03-17,419.0
2023-03-20,410.75
2023-03-21,412.54998779296875
2023-03-22,416.1000061035156
2023-03-23,419.1499938964844
2023-03-24,416.5
2023-03-27,412.04998779296875
2023-03-28,401.6000061035156
2023-03-29,409.20001220703125
2023-03-31,420.79998779296875
2023-04-03,424.25
2023-04-05,426.54998779296875
2023-04-06,437.6499938964844
2023-04-10,461.29998779296875
2023-04-11,458.70001220703125
2023-04-12,465.5
2023-04-13,469.5
2023-04-17,472.1499938964844
2023-04-18,473.0
2023-04-19,469.3999938964844
2023-04-20,476.79998779296875
2023-04-21,471.20001220703125
2023-04-24,475.20001220703125
2023-04-25,473.54998779296875
2023-04-26,478.20001220703125
2023-04-27,481.6000061035156
2023-04-28,484.95001220703125
2023-05-02,480.25
2023-05-03,483.70001220703125
2023-05-04,480.79998779296875
2023-05-05,477.1000061035156
2023-05-08,500.5
2023-05-09,503.6499938964844
2023-05-10,509.5
2023-05-11,511.6000061035156
2023-05-12,515.9500122070312
2023-05-15,530.8499755859375
2023-05-16,521.1500244140625
2023-05-17,515.5
2023-05-18,508.45001220703125
2023-05-19,524.9500122070312
2023-05-22,522.5
2023-05-23,528.5
2023-05-24,520.2000122070312
2023-05-25,514.8499755859375
2023-05-26,518.4500122070312
2023-05-29,521.4500122070312
2023-05-30,518.7999877929688
2023-05-31,526.2999877929688
2023-06-01,535.2000122070312
2023-06-02,535.9000244140625
2023-06-05,546.25
2023-06-06,555.75
2023-06-07,567.9500122070312
2023-06-08,559.7000122070312
2023-06-09,562.2999877929688
2023-06-12,564.1500244140625
2023-06-13,562.2000122070312
2023-06-14,570.2999877929688
2023-06-15,568.4500122070312
2023-06-16,569.7999877929688
2023-06-19,566.0499877929688
2023-06-20,583.25
2023-06-21,581.4000244140625
2023-06-22,569.3499755859375
2023-06-23,559.6500244140625
2023-06-26,567.8499755859375
2023-06-27,573.0999755859375
2023-06-28,573.0999755859375
2023-06-30,595.5499877929688
2023-07-03,590.7999877929688
2023-07-04,591.4500122070312
2023-07-05,588.25
2023-07-06,600.7999877929688
2023-07-07,618.2000122070312
2023-07-10,618.6500244140625
2023-07-11,628.5
2023-07-12,621.4500122070312
2023-07-13,620.6500244140625
2023-07-14,624.9000244140625
2023-07-17,618.5
2023-07-18,612.0999755859375
2023-07-19,620.5999755859375
2023-07-20,621.6500244140625
