Date,Close
2022-01-03,143.0500030517578
2022-01-04,147.8000030517578
2022-01-05,150.35000610351562
2022-01-06,150.8000030517578
2022-01-07,157.0500030517578
2022-01-10,158.35000610351562
2022-01-11,160.9499969482422
2022-01-12,164.9499969482422
2022-01-13,163.9499969482422
2022-01-14,161.0500030517578
2022-01-17,165.85000610351562
2022-01-18,163.85000610351562
2022-01-19,170.25
2022-01-20,166.85000610351562
2022-01-21,163.64999389648438
2022-01-24,165.6999969482422
2022-01-25,165.14999389648438
2022-01-27,165.6999969482422
2022-01-28,168.8000030517578
2022-01-31,172.60000610351562
2022-02-01,170.9499969482422
2022-02-02,171.3000030517578
2022-02-03,167.5
2022-02-04,169.60000610351562
2022-02-07,172.10000610351562
2022-02-08,166.9499969482422
2022-02-09,163.9499969482422
2022-02-10,169.10000610351562
2022-02-11,168.14999389648438
2022-02-14,166.1999969482422
2022-02-15,164.14999389648438
2022-02-16,168.5500030517578
2022-02-17,171.75
2022-02-18,167.89999389648438
2022-02-21,163.39999389648438
2022-02-22,164.9499969482422
2022-02-23,160.75
2022-02-24,156.64999389648438
2022-02-25,159.5
2022-02-28,160.64999389648438
2022-03-02,162.9499969482422
2022-03-03,170.3000030517578
2022-03-04,165.25
2022-03-07,186.9499969482422
2022-03-08,179.10000610351562
2022-03-09,175.39999389648438
2022-03-10,174.35000610351562
2022-03-11,175.6999969482422
2022-03-14,171.8000030517578
2022-03-15,163.75
2022-03-16,167.3000030517578
2022-03-17,170.3000030517578
2022-03-21,172.5500030517578
2022-03-22,175.4499969482422
2022-03-23,175.60000610351562
2022-03-24,177.4499969482422
2022-03-25,175.8000030517578
2022-03-28,176.35000610351562
2022-03-29,171.0
2022-03-30,162.0
2022-03-31,163.89999389648438
2022-04-01,167.9499969482422
2022-04-04,168.0500030517578
2022-04-05,171.85000610351562
2022-04-06,172.8000030517578
2022-04-07,168.85000610351562
2022-04-08,170.89999389648438
2022-04-11,171.1999969482422
2022-04-12,168.89999389648438
2022-04-13,174.25
2022-04-18,175.8000030517578
2022-04-19,177.14999389648438
2022-04-20,175.5
2022-04-21,174.14999389648438
2022-04-22,174.0
2022-04-25,169.64999389648438
2022-04-26,166.9499969482422
2022-04-27,164.85000610351562
2022-04-28,164.8000030517578
2022-04-29,160.4499969482422
2022-05-02,156.35000610351562
2022-05-04,162.25
2022-05-05,164.85000610351562
2022-05-06,166.9499969482422
2022-05-09,164.75
2022-05-10,154.4499969482422
2022-05-11,158.60000610351562
2022-05-12,156.5
2022-05-13,153.5500030517578
2022-05-16,153.5
2022-05-17,163.14999389648438
2022-05-18,163.1999969482422
2022-05-19,160.0
2022-05-20,161.89999389648438
2022-05-23,155.10000610351562
2022-05-24,150.64999389648438
2022-05-25,152.60000610351562
2022-05-26,151.89999389648438
2022-05-27,143.8000030517578
2022-05-30,144.0500030517578
2022-05-31,151.25
2022-06-01,149.75
2022-06-02,152.4499969482422
2022-06-03,151.60000610351562
2022-06-06,153.9499969482422
2022-06-07,161.85000610351562
2022-06-08,163.39999389648438
2022-06-09,165.5500030517578
2022-06-10,164.64999389648438
2022-06-13,159.5500030517578
2022-06-14,155.9499969482422
2022-06-15,151.39999389648438
2022-06-16,143.5500030517578
2022-06-17,141.4499969482422
2022-06-20,134.39999389648438
2022-06-21,139.10000610351562
2022-06-22,134.85000610351562
2022-06-23,134.8000030517578
2022-06-24,137.35000610351562
2022-06-27,141.5
2022-06-28,149.35000610351562
2022-06-29,154.14999389648438
2022-06-30,151.5500030517578
2022-07-01,131.0500030517578
2022-07-04,126.0
2022-07-05,127.4000015258789
2022-07-06,120.94999694824219
2022-07-07,123.5
2022-07-08,121.5
2022-07-11,125.5
2022-07-12,124.0999984741211
2022-07-13,124.44999694824219
2022-07-14,127.1500015258789
2022-07-15,126.55000305175781
2022-07-18,129.89999389648438
2022-07-19,127.9000015258789
2022-07-20,132.5500030517578
2022-07-21,133.10000610351562
2022-07-22,132.4499969482422
2022-07-25,129.8000030517578
2022-07-26,128.1999969482422
2022-07-27,128.60000610351562
2022-07-28,130.25
2022-07-29,134.14999389648438
2022-08-01,138.39999389648438
2022-08-02,136.6999969482422
2022-08-03,135.64999389648438
2022-08-04,136.25
2022-08-05,136.5
2022-08-08,136.5
2022-08-10,133.8000030517578
2022-08-11,132.8000030517578
2022-08-12,139.1999969482422
2022-08-16,139.9499969482422
2022-08-17,139.64999389648438
2022-08-18,135.5500030517578
2022-08-19,134.60000610351562
2022-08-22,131.89999389648438
2022-08-23,133.75
2022-08-24,136.0
2022-08-25,136.5500030517578
2022-08-26,136.64999389648438
2022-08-29,135.89999389648438
2022-08-30,138.60000610351562
2022-09-01,134.6999969482422
2022-09-02,132.75
2022-09-05,133.39999389648438
2022-09-06,132.10000610351562
2022-09-07,132.5
2022-09-08,131.85000610351562
2022-09-09,134.0
2022-09-12,134.0
2022-09-13,133.89999389648438
2022-09-14,133.1999969482422
2022-09-15,132.60000610351562
2022-09-16,131.25
